State,County,deedInstrument,aulInstrument,eLienInstrument,easeInstrument,leaseInstrument,lienInstrument,miscInstrument,mortgageInstrument,relatedInstrument
WI,Adams,476861,,,,,,,,
WI,Adams,476862,,,,,,,,
WI,Adams,476863,,,,,,,,
WI,Adams,490445,,,,,,,,
WI,Adams,500300,,,,,,,,
WI,Adams,451478,,,,,,,451212,
WI,Adams,438577,,,,,,,,
WI,Adams,383285,,,,,,,,
WI,Adams,486956,,,,,,,,
WI,Adams,486958,,,,,,,,
WI,Adams,486957,,,,,,,,
SC,Aiken,2022014579,,,,,,,2022014583,2022014580
SC,Aiken,83-ES-02E0163,,,,,,,,
SC,Aiken,86-ES-02-0309,,,,,,,,
SC,Aiken,2014024274,,,,,,,2015029470,
SC,Aiken,2021032689,,,,,,,,
SC,Aiken,2020001029,,,,,2020001032,,2020001030,2020001031
SC,Aiken,2022004220,,,,,,,,
SC,Aiken,2016012739,,,,,,,2020002191,2020002192
SC,Aiken,2016012740,,,,,,,2020002191,2020002192
SC,Aiken,2015000752,,,,,,,2021035045,2021035046
SC,Aiken,2012028985,,,,,,,,
SC,Aiken,2002458675,,,,,,,,
SC,Aiken,2008007295,,,,,,,,
SC,Aiken,2009023404,,,,,2017008221,,2017008220,2017012870
SC,Aiken,2022004550,,,,,,,,
SC,Aiken,2021035812,,,,,,,,
SC,Aiken,2017023051,,,,,,,,
SC,Aiken,2011019925,,,,,,,,
SC,Aiken,2008002646,,,,,,,,
SC,Aiken,2007008261,,,,,,,,
SC,Aiken,2011009287,,,,,,,,
SC,Aiken,2010001537,,,,,,,,
SC,Aiken,2003502017,,,,,,,,
SC,Aiken,2020015909,,,,,,,,
SC,Aiken,2017028472,,,,,,,,
SC,Aiken,2006009490,,,,,,,2006009491,
SC,Aiken,2015014582,,,,,,,,
SC,Aiken,2020025279,,,,,,,,
SC,Aiken,2019028943,,,,,2021020687,,2020011273,
SC,Aiken,2014005547,,,,,,,,
SC,Aiken,2014005546,,,,,,,,
SC,Aiken,2006036320,,,,,,,,
SC,Aiken,2020008989,,,,,,,2007025340,
SC,Aiken,1966002767,,,,,,,,
SC,Aiken,2018012730,,,,,,,,
SC,Aiken,2019023044,,,,,,,2019023045,
SC,Aiken,2007023652,,,,,,,2013006291,2013006292
SC,Aiken,2019005350,,,,,,,,
SC,Aiken,2016018229,,,,,,,2016018230,
SC,Aiken,2013024886,,,,,2011CV0210401184,,2013008829,
SC,Aiken,2013024885,,,,,,,,
SC,Aiken,1998326475,,,,,,,,
SC,Aiken,2020000217,,,,,,,,
MN,Aitkin,470782,,,,,,,470783,
MN,Aitkin,A473303,,,,,,,A473304,
MN,Aitkin,405390,,,,,,,405391,
MN,Aitkin,285879,,,,,,237198,394731,431215
MN,Aitkin,288036,,,,,,237199,,
MN,Aitkin,321706,,,,,,,,
MN,Aitkin,443623,,,,,,,,
MN,Aitkin,5596,,,,,5598,,5597,5599
MN,Aitkin,A469932,,,,,,,,
MN,Aitkin,405112,,,,,433538,430319,,
MN,Aitkin,379551,,,,,427931,270113,,
MN,Aitkin,A455578,,,,,4:2017BK40907,P5-05-702,,
MN,Aitkin,A439283,,,,,,,,
MN,Aitkin,373440,,,,,,,,
MN,Aitkin,335887,,,,,,,A433173,
MN,Aitkin,424536,,,,,,,,
MN,Aitkin,457672,,,,,,,,
MN,Aitkin,412074,,,,,,,412075,412076
MN,Aitkin,446512,,,,,,,446513,446514
MN,Aitkin,416967,,,,,,,,
MN,Aitkin,346246,,,,,,,415207,415208
FL,Alachua,20112619822,,,,,,,,
FL,Alachua,20163030792,,,,,,,,
FL,Alachua,3440910,,,,,,,3440911,
FL,Alachua,3391331,,,,,,3391333,3391332,
FL,Alachua,3400267,,,,,,,3446793,
FL,Alachua,3329600,,,,,,,3455539,
FL,Alachua,2277613,,,,,,,,
FL,Alachua,1417112,,,,,,,,
FL,Alachua,698889,,,,,,,,
FL,Alachua,173950,,,,,,,,
FL,Alachua,1642630,,,,,,,,
FL,Alachua,3364371,,,,,,3436452,3364372,
FL,Alachua,2993915,,,,,3209368,,3209366,3209367
FL,Alachua,2211.1522,,,,,,,,
FL,Alachua,3327640,,,,,3327643,,3327641,3327642
FL,Alachua,335533,,,,,,,3374902,
FL,Alachua,3085535,,,,,,,3323603,
FL,Alachua,3351622,,,,,,,3351623,
FL,Alachua,3255361,,,,,,,3354610,
FL,Alachua,31639932,,,,,,,3383375,
FL,Alachua,2494452,,,,,2317608,,2494454,
FL,Alachua,1313972,,,,,,,2494453,3372821
FL,Alachua,959926,,,,,,,,
FL,Alachua,2076371,,,,,,,,
FL,Alachua,2087857,,,,,,,,
FL,Alachua,2975202,,,,,,3351624,,
FL,Alachua,1854108,,,,,,3024094,,
FL,Alachua,3359226,,,,,,,3359227,
FL,Alachua,3082244,,,,,,,,
FL,Alachua,1794904,,,,,,,,
FL,Alachua,3205885,,,,,2677796,,3205886,
FL,Alachua,1086367,,,,,,3282767,,
FL,Alachua,580374,,,,,,3282531,,
FL,Alachua,1456109,,,,,,,2035034,
FL,Alachua,3240422,,,,,,,3251185,
FL,Alachua,2041971,,,,,,,,
FL,Alachua,2848420,,,,,,,,
FL,Alachua,2678112,,,,,,,,
FL,Alachua,2620335,,,,,,,,
FL,Alachua,3112400,,,,,,3112400,,
FL,Alachua,3206535,,,,,,,3206536,
FL,Alachua,3057424,,,,,3208970,,3057425,
FL,Alachua,3074207,,,,,,,,
FL,Alachua,2925576,,,,,,,,
NC,Alamance,31145,,,,,,,,
NC,Alamance,37250,,,,,,,,
NC,Alamance,24559,,,,,,,,
NC,Alamance,41038,,,,,,,,
NC,Alamance,13859900004,,,,,,,,
NC,Alamance,2511,,,,,,,,
NC,Alamance,13077,,,,,,19651,19512,19513
NC,Alamance,31331,,,,,,,,
NC,Alamance,228,,,,,,,,
NC,Alamance,10543020006,,,,,,,,
NC,Alamance,958,,,,,,,21544,
NC,Alamance,16429,,,,,,,23555,
NC,Alamance,4485320004,,,,,,,,
NC,Alamance,4221310004,,,,,,,,
NC,Alamance,9926,,,,,,,9927,
CA,Alameda,2022204023,,,,,,,2022204024,
CA,Alameda,2004252887,,,,,,,,
CA,Alameda,99202286,,,,,,,,
CA,Alameda,94360556,,,,,,,,
CA,Alameda,89115897,,,,,,,,
CA,Alameda,81016054,,,,,,,,
CA,Alameda,2021385964,,,,,201915593,,2021385965,202334780
CA,Alameda,2013128413,,,,,,,,
CA,Alameda,2013128412,,,,,,,,
CA,Alameda,2008219199,,,,,,,,
CA,Alameda,2001280874,,,,,,,,
CA,Alameda,99382219,,,,,,,,
CA,Alameda,97258592,,,,,,,,
CA,Alameda,6978117,,,,,,,,
CA,Alameda,2019003914,,,,,2019059104,,2023034463,
CA,Alameda,2019003915,,,,,2019057768,,,
CA,Alameda,2022159075,,,,,,,,
CA,Alameda,2023034462,,,,,,,,
CA,Alameda,2022001588,,,,2022001595,,,,
CA,Alameda,2007318468,,,,2007318480,,,,
CA,Alameda,90-051709,,,,,,,91 271091,95019570
CA,Alameda,2021345610,,,,,,2021345611,,
CA,Alameda,2021013393,,,,,,,,
CA,Alameda,2021008133,,,,,,,,
CA,Alameda,2021008132,,,,,,,,
CA,Alameda,2021008131,,,,,,,,
CA,Alameda,2021008130,,,,,,,,
CA,Alameda,85-178128,,,,,,,,
CA,Alameda,85-096822,,,,,,,,
CA,Alameda,84-185527 thru 185536,,,,,,,,
CA,Alameda,84-185512 thru 185526,,,,,,,,
CA,Alameda,2021357492,,,,,,,,
CA,Alameda,2017178728,,,,,,,,
CA,Alameda,2014296481,,,,,2018033422,2014216946,2014298481,
CA,Alameda,2011267753,,,,,2016027848,,,
CA,Alameda,2011267752,,,,,2016173717,,,
CA,Alameda,2022136401,,,,,,,2022136402,
CA,Alameda,2019218062,,,,,,,,
CA,Alameda,2005173686,,,,,,,2022126017,
CA,Alameda,2019064083,2023030390,,,2021189840,,2019082066,,
CA,Alameda,2022158362,,,,,,2022158361,2013375513,
CA,Alameda,2001478933,,,,,,,,
CA,Alameda,2001478932,,,,,,,,
CA,Alameda,2016096102,,,,,,,,
CA,Alameda,2021210555,,,,,,2022092410,2022109613,
CA,Alameda,98236107,,,,,,,,
CA,Alameda,2013274350,,,,,,,,
CA,Alameda,2020140548,,,,,,,2022177132,2022187625
CA,Alameda,2023001390,,,,,,,,
CA,Alameda,2022200653,,,,,,,,
CA,Alameda,2022200652,,,,,,,,
CA,Alameda,2018096018,,,,,,,,
CA,Alameda,97113499,,,,,2019015593,,,
CA,Alameda,2020135519,,,,,,,,
CA,Alameda,2020008230,,,,,,,,
CA,Alameda,2014261098,,,,,,,,
CA,Alameda,2010181679,,,,,,,,
CA,Alameda,2007174091,,,,,,,,
CA,Alameda,2005409726,,,,,,,,
CA,Alameda,99092865,,,,,,,,
CA,Alameda,97151645,,,,,,,,
CA,Alameda,97149695,,,,,,,,
CA,Alameda,91092374,,,,,,,,
CA,Alameda,79123408,,,,,,,,
CA,Alameda,70072268,,,,,,,,
CA,Alameda,70072267,,,,,,,,
CA,Alameda,69119160,,,,,,,,
CA,Alameda,1968-BA89110,,,,,,,,
CA,Alameda,1967-AZ55495,,,,,,,,
CA,Alameda,1954-AJ74835,,,,,,,,
CA,Alameda,1999246445,,,,,2019015593,2016090931,202295926,
CA,Alameda,2004511143,,,,,2019049027,2017017201,,
CA,Alameda,200528544,,,,,,2020034197,,
CA,Alameda,2006185217,,,,,,,,
CA,Alameda,2006188488,,,,,,,,
CA,Alameda,200753801,,,,,,,,
CA,Alameda,2020326437,,,,,,,2022052362,
CA,Alameda,98193721,,,,,,,,
CA,Alameda,94338665,,,,,,,,
CA,Alameda,89-059827,,,,,,,,
CA,Alameda,87-043747,,,,,,,,
CA,Alameda,86-092069,,,,,,,,
CA,Alameda,86-037687,,,,,,,,
CA,Alameda,81063385,,,,,,,,
CA,Alameda,2017283934,,,,,,,,
CA,Alameda,2006445519,,,,,,,,
CA,Alameda,2000352046,,,,,,,,
CA,Alameda,2000314038,,,,,,,,
CA,Alameda,97102502,,,,,,,,
CA,Alameda,2018057263,,,,,,,2021326027,
CA,Alameda,81-041884,,,,,,,,
CA,Alameda,2018077998,,,,,,,,
CA,Alameda,2018077999,,,,,,,,
CA,Alameda,2019013518,,,,,,,,
CA,Alameda,2020033257,,,,,2022180869,2022146415,2020033258,2022099088
CA,Alameda,20211336985,,,,,,,2020190834,
CA,Alameda,2021328182,,,,,,,,
CA,Alameda,2021328181,,,,,,,,
CA,Alameda,2007167090,,,,,,,,
CA,Alameda,2022093043,,,,,,,2022093044,2022093604
CA,Alameda,2021102492,,,2010047637,,,2010234366,2007187204,2007408408
CA,Alameda,2015285277,,,93 112381,,,2005066694,,
CA,Alameda,2007085445,,,,,,2008137779,,
CA,Alameda,2007428139,,,,,,2005446021,,
CA,Alameda,2005444755,,,,,,2012137887,,
CA,Alameda,98259249,,,,,,2020331978,,
CA,Alameda,98259248,,,,,,2020331977,,
CA,Alameda,87-026790,,,,,,,,
CA,Alameda,2022016451,,,,,,,2022016452,
CA,Alameda,2006158245,,,,,,,,
CA,Alameda,2021347076,,,,,,,2021349028,2021349029
CA,Alameda,2021395764,,,,,,,2021395765,
CA,Alameda,2022159202,,,,,,,,
CA,Alameda,2006004420,,,,,,94154336,,
CA,Alameda,2005355512,,,,,,,,
CA,Alameda,2007053801,,,,,2019015593,2016090931,2006185218,2013196888
CA,Alameda,5/11/2006,,,,,2019049027,2017017201,2022095926,
CA,Alameda,2011072364,,,,,,,,
CA,Alameda,2011022528,,,,,,,,
CA,Alameda,2009401515,,,,,,,,
CA,Alameda,98379434,,,,,,,,
CA,Alameda,90225850,,,,,,,,
CA,Alameda,89268245,,,,,,,,
CA,Alameda,144208,,,,,,,,
CA,Alameda,2021134093,,,,,,,,
CA,Alameda,202264361,,,,,,,,
CA,Alameda,99390679,,,,,,,,
CA,Alameda,98257498,,,,,,,,
CA,Alameda,97137481,,,,,,,,
CA,Alameda,93039878,,,,,,,,
CA,Alameda,84089523,,,,,,,,
CA,Alameda,84062368,,,,,,,,
CA,Alameda,84034731,,,,,,,,
CA,Alameda,83056302,,,,,,,,
CA,Alameda,83079812,,,,,,,,
CA,Alameda,2004515053,,,,,,,,
CA,Alameda,97087663,,,,,,,,
CA,Alameda,96256167,,,,,,,,
CA,Alameda,94391461,,,,,,,,
CA,Alameda,87297182,,,,,,,,
CA,Alameda,85061692,,,,,,,,
CA,Alameda,84034736,,,,,,,,
CA,Alameda,82016961,,,,,,,,
CA,Alameda,78024893,,,,,,,,
CA,Alameda,2015223922,,,,,,,,
CA,Alameda,200515461,,,,,,,,
CA,Alameda,2004433798,,,,,,,,
CA,Alameda,97093595,,,,,,,,
CA,Alameda,75016279,,,,,,,,
CA,Alameda,71031375,,,,,,,,
CA,Alameda,AR-130061,,,,,,,,
CA,Alameda,1990250514,,,,,,,,
CA,Alameda,90250514,,,,,,,,
CA,Alameda,963223075,,,,,,,,
CA,Alameda,71134273,,,,,,,,
CA,Alameda,94206375,,,,,,,,
CA,Alameda,2018035571,,,,,2019015593,,2018035572,
CA,Alameda,2018247049,,,,,,,,
CA,Alameda,2001394662,,,,,,,,
CA,Alameda,1999-203482,,,,,,,,
CA,Alameda,1997-258592,,,,,,,,
CA,Alameda,1969-78117,,,,,,,,
CA,Alameda,2019-30056,,,,,,,,
CA,Alameda,2014-130957,,,,,,,,
CA,Alameda,2010-263353,,,,,,,,
CA,Alameda,2009-278696,,,,,,,,
CA,Alameda,1999-72334,,,,,,,,
CA,Alameda,1998-293989,,,,,,,,
CA,Alameda,1993-274929,,,,,,,,
CA,Alameda,1992-27142,,,,,,,,
CA,Alameda,2016094449,,,,,,2016094448,,
CA,Alameda,87269178,,,,,,2014179002,,
CA,Alameda,86078031,,,,,,2002444705,,
CA,Alameda,1960-AR98441,,,,,,,,
CA,Alameda,1955-AK31560,,,,,,,,
CA,Alameda,2002361686,,,,,,,,
CA,Alameda,2002361685,,,,,,,,
CA,Alameda,98034840,,,,,,,,
CA,Alameda,89246606,,,,,,,,
CA,Alameda,AS150715,,,,,,,,
CA,Alameda,2017215835,,,,,,,,
CA,Alameda,2014066793,,,,,,,,
CA,Alameda,2009397026,,,,,,,,
CA,Alameda,2009397025,,,,,,,,
CA,Alameda,2008328076,,,,,,,,
CA,Alameda,2007178304,,,,,,,,
CA,Alameda,2003720556,,,,,,,,
CA,Alameda,2001354826,,,,,,,,
CA,Alameda,1999382985,,,,,,,,
CA,Alameda,84-034688,,,,,,,,
CA,Alameda,90221072,,,,,,,,
CA,Alameda,96013436,,,,,,,,
CA,Alameda,2007103168,,,,,,,,
CA,Alameda,2007103169,,,,,,,,
CA,Alameda,2007103170,,,,,,,,
CA,Alameda,2007103171,,,,,,,,
CA,Alameda,2007103172,,,,,,,,
CA,Alameda,2008331603,,,,,,,,
CA,Alameda,2012029248,,,,,,,,
CA,Alameda,2014250771,,,,,,,,
CA,Alameda,2015215697,,,,,,,,
CA,Alameda,2013104670,,,,,,,,
CA,Alameda,2012209300,,,,,,,,
CA,Alameda,2011355426,,,,,,,,
CA,Alameda,2007233249,,,,,,,,
CA,Alameda,2005079176,,,,,,,,
CA,Alameda,2005054669,,,,,,,,
CA,Alameda,2005054668,,,,,,,,
CA,Alameda,84073696,,,,,,,,
CA,Alameda,1962-7142,,,,,,,,
CA,Alameda,92265543,,,,,,,,
CA,Alameda,89026262,,,,,,,,
CA,Alameda,6277,,,,,,,,
CA,Alameda,93424276,,,,,,,,
CA,Alameda,2022035183,,,,,,,2022035185,
CA,Alameda,2022035184,,,,,,,,
CA,Alameda,2022051656,,,,,,,2022051657,
CA,Alameda,2022035648,,,,,,,,
CA,Alameda,294181,,,,,,,,
CA,Alameda,16832,,,,,,,,
CA,Alameda,173492,,,,,,,,
CA,Alameda,389383,,,,,,,,
CA,Alameda,744289,,,,,,,,
CA,Alameda,105952,,,,,,,,
CA,Alameda,15594,,,,,,,,
CA,Alameda,2008265862,,,,,,,,
CA,Alameda,2008265859,,,,,,,,
CA,Alameda,162589,,,,,,,,
CA,Alameda,2012140691,,,,,,,,
CA,Alameda,1987-299138,,,,,,,,
CA,Alameda,2015003552,,,,,,,,
CA,Alameda,2013260453,,,,,,,,
CA,Alameda,2012359731,,,,,,,,
CA,Alameda,2006285577,,,,,,,,
CA,Alameda,1981-196979,,,,,,,,
CA,Alameda,2003511891,,,,,,,,
CA,Alameda,96282830,,,,,,,,
CA,Alameda,2022108462,,,,,,,2022108464,
CA,Alameda,84-208312,,,,,,,,
CA,Alameda,91 118456,,,,,,92-109090,,
CA,Alameda,91335208,,,,,,93030783,,
CA,Alameda,97338984,,,,,,94154875,,
CA,Alameda,97338987,,,,,,2006426567,,
CA,Alameda,97338988,,,,,,,,
CA,Alameda,97338989,,,,,,,,
CA,Alameda,97338990,,,,,,,,
CA,Alameda,97338992,,,,,,,,
CA,Alameda,97338993,,,,,,,,
CA,Alameda,98050735,,,,,,,,
CA,Alameda,2000057708,,,,,,,,
CA,Alameda,2006440591,,,,,,,,
CA,Alameda,2022111620,,,,,,,2022111621,
CA,Alameda,2005-123853,,,,,,,,
CA,Alameda,2000-379601,,,,,,,,
CA,Alameda,1993-325978,,,,,,,,
CA,Alameda,1985-255963,,,,,,,,
CA,Alameda,1985-208100,,,,,,,,
CA,Alameda,2019003918,,,,,,,,
CA,Alameda,2005123853,,,,,,,,
CA,Alameda,1992-008372,,,,,,,,
CA,Alameda,2021297323,,,,,,,2021297324,
CA,Alameda,2020232823,,,,,,,,
CA,Alameda,2016331762,,,,,,,,
CA,Alameda,2016096955,,,,,,,,
CA,Alameda,2014244763,,,,,,,,
CA,Alameda,2004411397,,,,,,,,
CA,Alameda,2004004781,,,,,,,,
CA,Alameda,98137760,,,,,,,,
CA,Alameda,98137605,,,,,,,,
CA,Alameda,69078117,,,,,,,,
CA,Alameda,2022108745,,,,,,,,
CA,Alameda,2021120594,,,,,,,2021120595,
CA,Alameda,2016330533,,,,,,,2016330536,
CA,Alameda,2022056710,,,,,,,,
CA,Alameda,2005232985,,,,,,,,
CA,Alameda,2003668431,,,,,,,,
CA,Alameda,96153108,,,,,,,,
CA,Alameda,90157876,,,,,,,,
CA,Alameda,2014143060,,,,,,2014143060,,
CA,Alameda,2015290643,,,,,,2015290643,,
CA,Alameda,2022031724,,,,,,,,
CA,Alameda,97182901,,,,,,,,
CA,Alameda,2022008389,,,,,,,2022008390,
CA,Alameda,2016152341,,,,,,,,
CA,Alameda,91110741,,,,,,,,
CA,Alameda,2005226663,,,,,,,,
CA,Alameda,2013298334,,,,,,,,
CA,Alameda,2013298336,,,,,,,,
CA,Alameda,2011117965,,,,,,,,
CA,Alameda,2022015783,,,,,,,2022015784,
CA,Alameda,2021354718,,,,,,,2021354719,
CA,Alameda,2012435051,,,,,,,,
CA,Alameda,95125788,,,,,,,,
CA,Alameda,95009472,,,,,,,,
CA,Alameda,87034348,,,,,,,,
CA,Alameda,82054094,,,,,,,,
CA,Alameda,81078966,,,,,,,,
CA,Alameda,79062810,,,,,,,,
CA,Alameda,79021101,,,,,,,,
CA,Alameda,78217771,,,,,,,,
CA,Alameda,70025331,,,,,,,,
CA,Alameda,2019140034,,,,,,,,
CA,Alameda,79-258999,,,,,,,,
CA,Alameda,97072223,,,,,,,,
CA,Alameda,99232522,,,,,,,,
CA,Alameda,2001198083,,,,,,,,
CA,Alameda,2001489051,,,,,,,,
CA,Alameda,2003535728,,,,,,,,
CA,Alameda,2013233043,,,,,,,,
CA,Alameda,88-135806,,,,,,,,
CA,Alameda,92 404776,,,,,,,,
CA,Alameda,2000187230,,,,,,,,
CA,Alameda,2003055025,,,,,,,,
CA,Alameda,91161407,,,,,,,,
CA,Alameda,92013602,,,,,,,,
CA,Alameda,2001140582,,,,,,,,
CA,Alameda,76-107601,,,,,,,,
CA,Alameda,84-199281,,,,,,,,
CA,Alameda,90-080522,,,,,,,,
CA,Alameda,90-264834,,,,,,,,
CA,Alameda,91252579,,,,,,,,
CA,Alameda,2002147494,,,,,,,,
CA,Alameda,88-087858,,,,,,,,
CA,Alameda,2003162988,,,,,,,,
CA,Alameda,2015207440,,,,,,,,
CA,Alameda,79-016075,,,,,,,,
CA,Alameda,84-173027,,,,,,,,
CA,Alameda,2002281415,,,,,,,,
CA,Alameda,2018127119,,,,,,,,
CA,Alameda,96184091,,,,,,,,
CA,Alameda,2021350605,,,,,,,2021350606,
CA,Alameda,2021371837,,,,,,,2021371838,
CA,Alameda,2021408415,,,,,,,2021408416,
CA,Alameda,84-097400,,,,,,,,
CA,Alameda,91 268643,,,,,,,,
CA,Alameda,96073582,,,,,,,,
CA,Alameda,2003026727,,,,,,,,
CA,Alameda,2005193630,,,,,,,,
CA,Alameda,2009347568,,,,,,,,
CA,Alameda,2011118222,,,,,,,,
CA,Alameda,2018163262,,,,,,,,
CA,Alameda,96287347,,,,,,,,
CA,Alameda,88196524,,,,,,,,
CA,Alameda,88196523,,,,,,,,
CA,Alameda,2020036543,,,,,,,,
CA,Alameda,2015229688,,,,,,,,
CA,Alameda,2011345602,,,,,,,,
CA,Alameda,2011164241,,,,,,,,
CA,Alameda,2006086503,,,,,,,,
CA,Alameda,2005399325,,,,,,,,
CA,Alameda,82097408,,,,,,,,
CA,Alameda,81187973,,,,,,,,
CA,Alameda,81173317,,,,,,,,
CA,Alameda,81041623,,,,,,,,
CA,Alameda,76128008,,,,,,,,
CA,Alameda,76063408,,,,,,,,
CA,Alameda,AM102563,,,,,,,,
CA,Alameda,2006198360,,,,,,,,
CA,Alameda,2001473123,,,,,,,,
CA,Alameda,2005154993,,,,,,,2012384689,
CA,Alameda,2001466822,,,,,,,2019183744,
CA,Alameda,98186989,,,,,,,,
CA,Alameda,2015321936,,,,,,2003319111,,
CA,Alameda,2009289877,,,,,,2004272281,,
CA,Alameda,98335573,,,,,,2011134622,,
CA,Alameda,20017007959,,,,,,,,
CA,Alameda,2009394955,,,,,,,,
CA,Alameda,99325516,,,,,,,,
CA,Alameda,AR99618,,,,,,,,
CA,Alameda,2021325129,,,,,,,,
CA,Alameda,2010149168,,,,,,,,
CA,Alameda,79-188870,,,,,,81-054199,,
CA,Alameda,2009400775,,,,,,,,
CA,Alameda,2020-236301,,,,,,,,
CA,Alameda,2022004612,,,,,,,2022004613,
CA,Alameda,2021335338,,,,,,,,
CA,Alameda,2021306430,,,,,,2021306430,,
CA,Alameda,2019162108,,,,,,,2021371172,
CA,Alameda,2020326438,,,,,,,2020326438,
CA,Alameda,94322632,,,,,,,,
CA,Alameda,81-099934,,,,,99295113,82-157242,,
CA,Alameda,99218492,,,,,,,,
CA,Alameda,2021399415,,,,,,,2021399416,
CA,Alameda,2008326913,,,,,,,,
CA,Alameda,2012020431,,,,,,,,
CA,Alameda,2019090488,,,,,,,,
CA,Alameda,2020300531,,,,,,,2020300532,
CA,Alameda,2004201751,,,,,,,,
CA,Alameda,2004038263,,,,,,,,
CA,Alameda,2001161040,,,,,,,,
CA,Alameda,2001161039,,,,,,,,
CA,Alameda,334809,,,,,,,,
CA,Alameda,2012135053,,,,,,,,
CA,Alameda,2009077293,,,,,,,,
CA,Alameda,2009077290,,,,,,,,
CA,Alameda,2009072876,,,,,,,,
CA,Alameda,2003520003,,,,,,,,
CA,Alameda,2003520002,,,,,,,,
CA,Alameda,2003520001,,,,,,,,
CA,Alameda,2012135052,,,,,,,,
CA,Alameda,2009077292,,,,,,,,
CA,Alameda,2009077289,,,,,,,,
CA,Alameda,2009072875,,,,,,,,
CA,Alameda,2012135051,,,,,,,,
CA,Alameda,2016223209,,,,,,,,
CA,Alameda,2000153646,,,,,,,,
CA,Alameda,99133110,,,,,,,,
CA,Alameda,2017202240,,,,,,,,
CA,Alameda,98181474,,,,,,,,
CA,Alameda,87316928,,,,,,,,
CA,Alameda,85270202,,,,,,,,
CA,Alameda,69103327,,,,,,,,
CA,Alameda,21094,,,,,,,,
CA,Alameda,2021310708,,,,,,,2021310709,
CA,Alameda,2021297225,,,,,,,2021297226,
CA,Alameda,2015196951,,,,,,,,
CA,Alameda,2004520191,,,,,,,,
CA,Alameda,2000001599,,,,,,,,
CA,Alameda,2009004638,,,,,,,,
CA,Alameda,98392614,,,,,,,,
CA,Alameda,2012433127,,,,,,,,
CA,Alameda,2022008551,,,,,,,2022008552,
CA,Alameda,2008216932,,,2000258003,2000258003,,,2020371900,
CA,Alameda,86271030,,,,,,,,
CA,Alameda,2014177154,,,,,,2014177157,,
CA,Alameda,2005080735,,,,,,2014177158,,
CA,Alameda,2004395172,,,,,,2014177159,,
CA,Alameda,99006375,,,,,,2014177160,,
CA,Alameda,2017-090146,,,,,,,,
CA,Alameda,2010389593,2011269767,,,,,FRS ID: 110064950860,,
CA,Alameda,2009088172,2011269767,,,,,FRS ID: 110064950860,,
CA,Alameda,2009088173,2011269767,,,,,FRS ID: 110064950860,,
CA,Alameda,2019269998,,,,,,FRS ID: 110064950860,,
CA,Alameda,2010389594,,,,,,FRS ID: 110064950860,,
CA,Alameda,2008194790,,,,,,FRS ID: 110064950860,,
CA,Alameda,94242380,,,,,,FRS ID: 110064950860,,
CA,Alameda,"2019-41917, -41918",,,,,,,,
CA,Alameda,2019-41916,,,,,,,,
CA,Alameda,2019-41915,,,,,,,,
CA,Alameda,2011-55682,,,,,,,,
CA,Alameda,2011-155681,,,,,,,,
CA,Alameda,82-158895,,,,,,,,
CA,Alameda,71-59681,,,,,,,,
CA,Alameda,AS108602,,,,,,,,
CA,Alameda,AS108601,,,,,,,,
CA,Alameda,RR29979,,,,,,,,
CA,Alameda,2016153821,,,,,,,,
CA,Alameda,79-203004,,,,,,,,
CA,Alameda,97294051,,,,,,,,
CA,Alameda,94204880,,,,,,,,
CA,Alameda,87009050,,,,,,,,
CA,Alameda,80058799,,,,,,,,
CA,Alameda,80058798,,,,,,,,
CA,Alameda,2020063483,,,,,,,,
CA,Alameda,2020063482,,,,,,,,
CA,Alameda,2006369943,,,,,,,,
CA,Alameda,2005422263,,,,,,,,
CA,Alameda,2000171620,,,,,,,,
CA,Alameda,93259625,,,,,,,,
CA,Alameda,89014316,,,,,,,,
CA,Alameda,87321507,,,,,,,,
CA,Alameda,87299263,,,,,,,,
CA,Alameda,81154285,,,,,,,,
CA,Alameda,72057217,,,,,,,,
CA,Alameda,72057215,,,,,,,,
CA,Alameda,72057213,,,,,,,,
CA,Alameda,71007834,,,,,,,,
CA,Alameda,70033249,,,,,,,,
CA,Alameda,99137890,,,,,,,,
CA,Alameda,2017252279,,,,,,,,
CA,Alameda,2008228393,,,,,2019015593,,2017285657,
CA,Alameda,2007407929,,,,,,,2020263609,
CA,Alameda,2007407928,,,,,,,,
CA,Alameda,2004380266,,,,,,,,
CA,Alameda,2003268042,,,,,,,,
CA,Alameda,85086261,,,,,,,,
CA,Alameda,2021048904,,,,,2005134250,,2021048905,
CA,Alameda,2003743867,,,,,,,,
CA,Alameda,2021303454,,,,,,,2021303455,
CA,Alameda,94278206,,,,,,,,
CA,Alameda,2011243774,,,,,,,,
CA,Alameda,200028001,,,,,,,,
CA,Alameda,80-035992,,,,,,86-105067,2021164029,
CA,Alameda,86-216269,,,,,,87-112799,,
CA,Alameda,89-188943,,,,,,89-188946,,
CA,Alameda,89-188944,,,,,,,,
CA,Alameda,89-188945,,,,,,,,
CA,Alameda,94163379,,,,,,,,
CA,Alameda,94324959,,,,,,,,
CA,Alameda,2003340362,,,,,,,,
CA,Alameda,2003340363,,,,,,,,
CA,Alameda,2003340364,,,,,,,,
CA,Alameda,2012168465,,,,,,,,
CA,Alameda,2016066908,,,,,,,,
CA,Alameda,2011373314,,,,,,79-159984,,
CA,Alameda,2003015055,,,,,,80-216195,,
CA,Alameda,2001501076,,,,,,92344624,,
